"ProductID","ShipToID","VolumeInKG"
"1534169 - AU","3155","7.5"
"1534169 - AU","3158","0.75"
"1534169 - AU","3168","3.6"
"1534169 - AU","3179","4.5"
"1534169 - AU","4015","3.75"
"1534169 - AU","4044","1.5"
"1534169 - AU","4066","0.9"
"1534169 - AU","4104","0.75"
"1534169 - AU","4111","1.05"
"1534169 - AU","4703","1.5"
"1534169 - AU","4704","0.6"
"1534169 - AU","5002","9.75"
"1534169 - AU","5003","6.75"
"1534169 - AU","5004","6.75"
"1534169 - AU","5005","1.5"
"1534169 - AU","5007","3"
"1534169 - AU","5011","5.85"
"1534169 - AU","5017","6.6"
"1534169 - AU","5018","8.7"
"1534169 - AU","5021","0.15"
"1534169 - AU","5026","7.2"
"1534169 - AU","5028","2.25"
"1534169 - AU","5037","0.75"
"1534169 - AU","5041","1.8"
"1534169 - AU","5042","1.5"
"1534169 - AU","5702","12.9"
"1534169 - AU","5703","8.55"
"1534169 - AU","6006","6"
"1534169 - AU","7003","0.9"
"1534169 - AU","7004","6.6"
"1534169 - AU","7010","1.5"
"1534169 - AU","7015","7.5"
"1534169 - AU","7704","1.65"
"1537189 - AU","4002","1.35"
"1537189 - AU","4012","10.8"
"1537189 - AU","4015","2.7"
"1537189 - AU","4016","1.35"
"1537189 - AU","4034","5.4"
"1537189 - AU","4044","6.75"
"1537189 - AU","4051","5.4"
"1537189 - AU","4066","2.7"
"1537189 - AU","4080","2.7"
"1537189 - AU","4101","1.35"
"1537189 - AU","2004","1.35"
"1537189 - AU","2007","2.7"
"1537189 - AU","2009","5.4"
"1537189 - AU","2024","13.5"
"1537189 - AU","2026","1.08"
"1537189 - AU","2034","2.7"
"1537189 - AU","2035","5.4"
"1537189 - AU","2040","43.2"
"1537189 - AU","2052","5.4"
"1537189 - AU","2062","4.32"
"1537189 - AU","2113","8.1"
"1537189 - AU","2138","4.05"
"1537189 - AU","2710","2.7"
"1537189 - AU","2713","5.4"
"1537189 - AU","3008","1.35"
"1537189 - AU","3010","5.4"
"1537189 - AU","3012","3.24"
"1537189 - AU","3018","5.4"
"1537189 - AU","3026","27"
"1537189 - AU","3028","2.7"
"1537189 - AU","3030","2.7"
"1537189 - AU","3032","13.5"
"1537189 - AU","3035","1.08"
"1537189 - AU","3042","1.35"
"1537189 - AU","3053","3.51"
"1537189 - AU","3060","1.35"
"1537189 - AU","3074","2.7"
"1537189 - AU","3112","13.5"
"1537189 - AU","3118","4.05"
"1537189 - AU","3122","1.35"
"1537189 - AU","3151","1.35"
"1537189 - AU","4015","8.1"
"1537189 - AU","4044","19.17"
"1537189 - AU","4114","5.4"
"1537189 - AU","5002","16.2"
"1537189 - AU","5003","6.75"
"1537189 - AU","5004","5.4"
"1537189 - AU","5006","1.35"
"1537189 - AU","5007","13.5"
"1537189 - AU","5011","4.05"
"1537189 - AU","5014","1.35"
"1537189 - AU","5016","6.75"
"1537189 - AU","5017","5.4"
"1537189 - AU","5018","99.9"
"1537189 - AU","5026","1.35"
"1537189 - AU","5029","8.1"
"1537189 - AU","5041","2.7"
"1537189 - AU","5042","2.7"
"1537189 - AU","5052","5.4"
"1537189 - AU","5702","2.7"
"1537189 - AU","5703","1.35"
"1537189 - AU","7004","6.75"
"1537189 - AU","7010","5.4"
"1537189 - AU","7015","5.4"
"1537189 - AU","7703","18.9"
"1537189 - AU","7704","1.62"
"1537750 - AU","6001","705.6"
"1537750 - AU","6001","172.8"
"1537750 - AU","6002","456"
"1537750 - AU","6002","1214.4"
"1537750 - AU","6003","844.8"
"1537750 - AU","6004","148.8"
"1537750 - AU","6005","19.2"
"1537750 - AU","6005","86.4"
"1537750 - AU","6006","288"
"1537750 - AU","6006","163.2"
"1537750 - AU","6007","624"
"1537750 - AU","6008","792"
"1537750 - AU","6008","110.4"
"1537750 - AU","6009","374.4"
"1537750 - AU","6010","513.6"
"1537750 - AU","6010","168"
"1537750 - AU","6011","470.4"
"1537750 - AU","6011","96"
"1537750 - AU","6012","153.6"
"1537750 - AU","6012","86.4"
"1537750 - AU","6013","945.6"
"1537750 - AU","6013","67.2"
"1537750 - AU","6014","312"
"1537750 - AU","6014","148.8"
"1537750 - AU","6017","508.8"
"1537750 - AU","6017","134.4"
"1537750 - AU","6018","312"
"1537750 - AU","6018","62.4"
"1537750 - AU","6019","513.6"
"1537750 - AU","6019","33.6"
"1537750 - AU","6021","552"
"1537750 - AU","6021","24"
"1537750 - AU","6027","1017.6"
"1537750 - AU","6027","115.2"
"1537750 - AU","6028","489.6"
"1537750 - AU","6028","76.8"
"1537750 - AU","6031","816"
"1537750 - AU","6031","48"
"1537750 - AU","6037","120"
"1537750 - AU","6037","153.6"
"1537750 - AU","6038","878.4"
"1537750 - AU","6038","124.8"
"1537750 - AU","6042","19.2"
"1537750 - AU","6042","4.8"
"1537750 - AU","6046","33.6"
"1537750 - AU","6046","9.6"
"1537750 - AU","6048","230.4"
"1537750 - AU","6048","81.6"
"1537750 - AU","6049","787.2"
"1537750 - AU","6049","120"
"1537750 - AU","6701","321.6"
"1537750 - AU","6701","67.2"
"1537750 - AU","6702","518.4"
"1537750 - AU","6705","417.6"
"1537750 - AU","6705","196.8"
"1537750 - AU","2005","312"
"1537750 - AU","2021","336"
"1537750 - AU","2022","129.6"
"1537750 - AU","2049","921.6"
"1537750 - AU","2077","216"
"1537750 - AU","2085","244.8"
"1537750 - AU","2087","403.2"
"1537750 - AU","2094","91.2"
"1537750 - AU","2097","302.4"
"1537750 - AU","2134","57.6"
"1537750 - AU","2199","43.2"
"1537750 - AU","4001","19.2"
"1537750 - AU","4001","144"
"1537750 - AU","4002","115.2"
"1537750 - AU","4002","96"
"1537750 - AU","4003","254.4"
"1537750 - AU","4004","72"
"1537750 - AU","4004","163.2"
"1537750 - AU","4005","451.2"
"1537750 - AU","4007","72"
"1537750 - AU","4007","177.6"
"1537750 - AU","4008","206.4"
"1537750 - AU","4008","86.4"
"1537750 - AU","4012","81.6"
"1537750 - AU","4013","465.6"
"1537750 - AU","4013","24"
"1537750 - AU","4014","62.4"
"1537750 - AU","4014","115.2"
"1537750 - AU","4015","134.4"
"1537750 - AU","4015","163.2"
"1537750 - AU","4016","240"
"1537750 - AU","4016","163.2"
"1537750 - AU","4017","120"
"1537750 - AU","4017","19.2"
"1537750 - AU","4022","72"
"1537750 - AU","4022","43.2"
"1537750 - AU","4023","81.6"
"1537750 - AU","4023","38.4"
"1537750 - AU","4024","48"
"1537750 - AU","4024","14.4"
"1537750 - AU","4026","259.2"
"1537750 - AU","4027","100.8"
"1537750 - AU","4027","24"
"1537750 - AU","4029","19.2"
"1537750 - AU","4029","172.8"
"1537750 - AU","4030","57.6"
"1537750 - AU","4030","105.6"
"1537750 - AU","4032","91.2"
"1537750 - AU","4033","38.4"
"1537750 - AU","4033","120"
"1537750 - AU","4034","249.6"
"1537750 - AU","4034","57.6"
"1537750 - AU","4035","67.2"
"1537750 - AU","4036","96"
"1537750 - AU","4036","129.6"
"1537750 - AU","4039","230.4"
"1537750 - AU","4039","182.4"
"1537750 - AU","4041","432"
"1537750 - AU","4041","38.4"
"1537750 - AU","4043","196.8"
"1537750 - AU","4044","48"
"1537750 - AU","4044","86.4"
"1537750 - AU","4045","72"
"1537750 - AU","4045","115.2"
"1537750 - AU","4048","355.2"
"1537750 - AU","4050","48"
"1537750 - AU","4051","76.8"
"1537750 - AU","4051","177.6"
"1537750 - AU","4054","9.6"
"1537750 - AU","4054","134.4"
"1537750 - AU","4059","163.2"
"1537750 - AU","4060","220.8"
"1537750 - AU","4060","33.6"
"1537750 - AU","4063","52.8"
"1537750 - AU","4063","81.6"
"1537750 - AU","4064","19.2"
"1537750 - AU","4064","177.6"
"1537750 - AU","4065","139.2"
"1537750 - AU","4066","230.4"
"1537750 - AU","4066","33.6"
"1537750 - AU","4067","350.4"
"1537750 - AU","4067","19.2"
"1537750 - AU","4070","105.6"
"1537750 - AU","4072","86.4"
"1537750 - AU","4073","33.6"
"1537750 - AU","4077","254.4"
"1537750 - AU","4077","48"
"1537750 - AU","4080","206.4"
"1537750 - AU","4080","206.4"
"1537750 - AU","4081","52.8"
"1537750 - AU","4081","340.8"
"1537750 - AU","4087","28.8"
"1537750 - AU","4087","81.6"
"1537750 - AU","4095","158.4"
"1537750 - AU","4095","76.8"
"1537750 - AU","4097","216"
"1537750 - AU","4098","91.2"
"1537750 - AU","4098","100.8"
"1537750 - AU","4099","9.6"
"1537750 - AU","4099","14.4"
"1537750 - AU","4101","76.8"
"1537750 - AU","4101","91.2"
"1537750 - AU","4104","62.4"
"1537750 - AU","4104","57.6"
"1537750 - AU","4106","62.4"
"1537750 - AU","4106","153.6"
"1537750 - AU","4107","144"
"1537750 - AU","4107","235.2"
"1537750 - AU","4111","177.6"
"1537750 - AU","4111","28.8"
"1537750 - AU","4112","662.4"
"1537750 - AU","4113","57.6"
"1537750 - AU","4114","115.2"
"1537750 - AU","4115","62.4"
"1537750 - AU","4115","57.6"
"1537750 - AU","4116","4.8"
"1537750 - AU","4117","72"
"1537750 - AU","4117","57.6"
"1537750 - AU","4147","76.8"
"1537750 - AU","4147","76.8"
"1537750 - AU","4701","216"
"1537750 - AU","4703","163.2"
"1537750 - AU","4703","144"
"1537750 - AU","4704","81.6"
"1537750 - AU","4704","76.8"
"1537750 - AU","4705","9.6"
"1537750 - AU","4705","364.8"
"1537750 - AU","4709","115.2"
"1537750 - AU","4709","182.4"
"1537750 - AU","4710","460.8"
"1537750 - AU","2002","604.8"
"1537750 - AU","2003","148.8"
"1537750 - AU","2007","806.4"
"1537750 - AU","2017","892.8"
"1537750 - AU","2037","307.2"
"1537750 - AU","2039","1891.2"
"1537750 - AU","2045","43.2"
"1537750 - AU","2083","110.4"
"1537750 - AU","2147","1286.4"
"1537750 - AU","2150","350.4"
"1537750 - AU","3001","177.6"
"1537750 - AU","3003","67.2"
"1537750 - AU","3004","86.4"
"1537750 - AU","3005","115.2"
"1537750 - AU","3006","76.8"
"1537750 - AU","3007","67.2"
"1537750 - AU","3008","48"
"1537750 - AU","3009","57.6"
"1537750 - AU","3010","76.8"
"1537750 - AU","3011","91.2"
"1537750 - AU","3012","57.6"
"1537750 - AU","3014","163.2"
"1537750 - AU","3016","57.6"
"1537750 - AU","3017","52.8"
"1537750 - AU","3018","76.8"
"1537750 - AU","3019","52.8"
"1537750 - AU","3022","105.6"
"1537750 - AU","3023","96"
"1537750 - AU","3024","52.8"
"1537750 - AU","3025","129.6"
"1537750 - AU","3026","124.8"
"1537750 - AU","3027","172.8"
"1537750 - AU","3028","62.4"
"1537750 - AU","3029","9.6"
"1537750 - AU","3030","86.4"
"1537750 - AU","3031","177.6"
"1537750 - AU","3032","91.2"
"1537750 - AU","3033","91.2"
"1537750 - AU","3034","91.2"
"1537750 - AU","3035","81.6"
"1537750 - AU","3036","100.8"
"1537750 - AU","3037","43.2"
"1537750 - AU","3038","43.2"
"1537750 - AU","3039","148.8"
"1537750 - AU","3040","62.4"
"1537750 - AU","3042","28.8"
"1537750 - AU","3043","57.6"
"1537750 - AU","3044","76.8"
"1537750 - AU","3045","115.2"
"1537750 - AU","3046","48"
"1537750 - AU","3047","100.8"
"1537750 - AU","3048","62.4"
"1537750 - AU","3050","43.2"
"1537750 - AU","3051","124.8"
"1537750 - AU","3052","57.6"
"1537750 - AU","3053","120"
"1537750 - AU","3054","52.8"
"1537750 - AU","3055","81.6"
"1537750 - AU","3058","67.2"
"1537750 - AU","3059","28.8"
"1537750 - AU","3060","91.2"
"1537750 - AU","3061","43.2"
"1537750 - AU","3065","148.8"
"1537750 - AU","3066","86.4"
"1537750 - AU","3068","52.8"
"1537750 - AU","3073","105.6"
"1537750 - AU","3074","81.6"
"1537750 - AU","3075","86.4"
"1537750 - AU","3078","249.6"
"1537750 - AU","3079","110.4"
"1537750 - AU","3080","120"
"1537750 - AU","3081","52.8"
"1537750 - AU","3082","76.8"
"1537750 - AU","3085","67.2"
"1537750 - AU","3086","52.8"
"1537750 - AU","3087","38.4"
"1537750 - AU","3097","115.2"
"1537750 - AU","3098","52.8"
"1537750 - AU","3099","57.6"
"1537750 - AU","3100","81.6"
"1537750 - AU","3101","91.2"
"1537750 - AU","3103","158.4"
"1537750 - AU","3108","124.8"
"1537750 - AU","3110","52.8"
"1537750 - AU","3111","38.4"
"1537750 - AU","3112","364.8"
"1537750 - AU","3114","144"
"1537750 - AU","3118","62.4"
"1537750 - AU","3119","52.8"
"1537750 - AU","3120","24"
"1537750 - AU","3121","28.8"
"1537750 - AU","3122","340.8"
"1537750 - AU","3125","38.4"
"1537750 - AU","3126","28.8"
"1537750 - AU","3127","33.6"
"1537750 - AU","3129","38.4"
"1537750 - AU","3131","100.8"
"1537750 - AU","3133","115.2"
"1537750 - AU","3135","9.6"
"1537750 - AU","3138","48"
"1537750 - AU","3141","14.4"
"1537750 - AU","3144","91.2"
"1537750 - AU","3148","72"
"1537750 - AU","3150","43.2"
"1537750 - AU","3151","24"
"1537750 - AU","3153","72"
"1537750 - AU","3155","124.8"
"1537750 - AU","3158","91.2"
"1537750 - AU","3168","19.2"
"1537750 - AU","3169","28.8"
"1537750 - AU","3176","72"
"1537750 - AU","3179","62.4"
"1537750 - AU","3180","43.2"
"1537750 - AU","3709","67.2"
"1537750 - AU","3720","110.4"
"1537750 - AU","3721","62.4"
"1537750 - AU","3910","1.44"
"1537750 - AU","5002","38.4"
"1537750 - AU","5003","57.6"
"1537750 - AU","5004","609.6"
"1537750 - AU","5005","76.8"
"1537750 - AU","5006","76.8"
"1537750 - AU","5007","52.8"
"1537750 - AU","5011","96"
"1537750 - AU","5013","9.6"
"1537750 - AU","5014","52.8"
"1537750 - AU","5016","52.8"
"1537750 - AU","5017","52.8"
"1537750 - AU","5018","62.4"
"1537750 - AU","5019","9.6"
"1537750 - AU","5021","43.2"
"1537750 - AU","5022","19.2"
"1537750 - AU","5023","62.4"
"1537750 - AU","5024","4.8"
"1537750 - AU","5026","43.2"
"1537750 - AU","5028","19.2"
"1537750 - AU","5029","62.4"
"1537750 - AU","5037","115.2"
"1537750 - AU","5041","91.2"
"1537750 - AU","5042","48"
"1537750 - AU","5052","105.6"
"1537750 - AU","5702","52.8"
"1537750 - AU","5703","100.8"
"1537750 - AU","7001","192"
"1537750 - AU","7003","566.4"
"1537750 - AU","7004","720"
"1537750 - AU","7009","240"
"1537750 - AU","7010","590.4"
"1537750 - AU","7015","307.2"
"1537750 - AU","7703","720"
"1537750 - AU","7704","552"
"1537750 - AU","8001","417.6"
"1537750 - AU","8003","792"
"1537750 - AU","8004","307.2"
"1537750 - AU","8005","134.4"
"1537750 - AU","8006","168"
"1537750 - AU","8012","91.2"
"1537750 - AU","2001","96"
"1537750 - AU","2004","91.2"
"1537750 - AU","2006","312"
"1537750 - AU","2008","470.4"
"1537750 - AU","2009","211.2"
"1537750 - AU","2010","129.6"
"1537750 - AU","2011","192"
"1537750 - AU","2012","120"
"1537750 - AU","2013","182.4"
"1537750 - AU","2014","628.8"
"1537750 - AU","2015","312"
"1537750 - AU","2016","316.8"
"1537750 - AU","2018","302.4"
"1537750 - AU","2020","388.8"
"1537750 - AU","2024","139.2"
"1537750 - AU","2025","182.4"
"1537750 - AU","2026","163.2"
"1537750 - AU","2027","105.6"
"1537750 - AU","2028","139.2"
"1537750 - AU","2029","244.8"
"1537750 - AU","2030","302.4"
"1537750 - AU","2031","384"
"1537750 - AU","2033","374.4"
"1537750 - AU","2034","144"
"1537750 - AU","2035","220.8"
"1537750 - AU","2036","379.2"
"1537750 - AU","2040","187.2"
"1537750 - AU","2041","585.6"
"1537750 - AU","2042","398.4"
"1537750 - AU","2043","350.4"
"1537750 - AU","2044","91.2"
"1537750 - AU","2046","494.4"
"1537750 - AU","2047","244.8"
"1537750 - AU","2048","292.8"
"1537750 - AU","2050","153.6"
"1537750 - AU","2051","172.8"
"1537750 - AU","2052","273.6"
"1537750 - AU","2053","446.4"
"1537750 - AU","2054","480"
"1537750 - AU","2055","830.4"
"1537750 - AU","2056","206.4"
"1537750 - AU","2057","120"
"1537750 - AU","2058","297.6"
"1537750 - AU","2061","230.4"
"1537750 - AU","2062","926.4"
"1537750 - AU","2063","268.8"
"1537750 - AU","2064","158.4"
"1537750 - AU","2065","110.4"
"1537750 - AU","2066","163.2"
"1537750 - AU","2067","504"
"1537750 - AU","2068","240"
"1537750 - AU","2074","201.6"
"1537750 - AU","2075","100.8"
"1537750 - AU","2076","254.4"
"1537750 - AU","2078","297.6"
"1537750 - AU","2079","134.4"
"1537750 - AU","2081","297.6"
"1537750 - AU","2082","153.6"
"1537750 - AU","2088","182.4"
"1537750 - AU","2093","216"
"1537750 - AU","2095","158.4"
"1537750 - AU","2096","96"
"1537750 - AU","2098","230.4"
"1537750 - AU","2099","297.6"
"1537750 - AU","2100","240"
"1537750 - AU","2105","158.4"
"1537750 - AU","2113","86.4"
"1537750 - AU","2114","153.6"
"1537750 - AU","2116","436.8"
"1537750 - AU","2122","86.4"
"1537750 - AU","2125","225.6"
"1537750 - AU","2138","235.2"
"1537750 - AU","2141","201.6"
"1537750 - AU","2149","192"
"1537750 - AU","2154","196.8"
"1537750 - AU","2155","278.4"
"1537750 - AU","2159","244.8"
"1537750 - AU","2160","388.8"
"1537750 - AU","2161","177.6"
"1537750 - AU","2162","158.4"
"1537750 - AU","2163","139.2"
"1537750 - AU","2164","182.4"
"1537750 - AU","2168","201.6"
"1537750 - AU","2169","417.6"
"1537750 - AU","2172","470.4"
"1537750 - AU","2175","201.6"
"1537750 - AU","2194","196.8"
"1537750 - AU","2205","192"
"1537750 - AU","2206","48"
"1537750 - AU","2217","76.8"
"1537750 - AU","2710","388.8"
"1537750 - AU","2713","360"
"1537750 - AU","2715","549.6"
"1537751 - AU","2005","4.8"
"1537751 - AU","2021","4.8"
"1537751 - AU","2049","9.6"
"1537751 - AU","2085","14.4"
"1537751 - AU","2087","21.6"
"1537751 - AU","2097","7.2"
"1537751 - AU","4008","2.4"
"1537751 - AU","4013","2.4"
"1537751 - AU","4015","2.4"
"1537751 - AU","4015","16.8"
"1537751 - AU","4026","4.8"
"1537751 - AU","4029","2.4"
"1537751 - AU","4067","12"
"1537751 - AU","4077","9.6"
"1537751 - AU","4080","4.8"
"1537751 - AU","4098","2.4"
"1537751 - AU","2002","52.8"
"1537751 - AU","2005","9.6"
"1537751 - AU","2007","72"
"1537751 - AU","2008","84"
"1537751 - AU","2009","4.8"
"1537751 - AU","2011","2.4"
"1537751 - AU","2012","4.8"
"1537751 - AU","2014","9.6"
"1537751 - AU","2017","33.6"
"1537751 - AU","2018","28.8"
"1537751 - AU","2020","14.4"
"1537751 - AU","2025","9.6"
"1537751 - AU","2028","2.4"
"1537751 - AU","2029","7.2"
"1537751 - AU","2030","26.4"
"1537751 - AU","2031","28.8"
"1537751 - AU","2033","4.8"
"1537751 - AU","2035","19.2"
"1537751 - AU","2037","2.4"
"1537751 - AU","2039","105.6"
"1537751 - AU","2040","4.8"
"1537751 - AU","2041","7.2"
"1537751 - AU","2042","52.8"
"1537751 - AU","2043","4.8"
"1537751 - AU","2044","7.2"
"1537751 - AU","2046","33.6"
"1537751 - AU","2047","2.4"
"1537751 - AU","2050","4.8"
"1537751 - AU","2052","48"
"1537751 - AU","2053","16.8"
"1537751 - AU","2054","2.4"
"1537751 - AU","2055","91.2"
"1537751 - AU","2057","9.6"
"1537751 - AU","2058","24"
"1537751 - AU","2062","100.8"
"1537751 - AU","2063","31.2"
"1537751 - AU","2064","14.4"
"1537751 - AU","2067","81.6"
"1537751 - AU","2068","57.6"
"1537751 - AU","2074","24"
"1537751 - AU","2076","2.4"
"1537751 - AU","2078","124.8"
"1537751 - AU","2081","2.4"
"1537751 - AU","2082","9.6"
"1537751 - AU","2088","9.6"
"1537751 - AU","2095","7.2"
"1537751 - AU","2097","2.4"
"1537751 - AU","2098","19.2"
"1537751 - AU","2099","12"
"1537751 - AU","2105","2.4"
"1537751 - AU","2114","19.2"
"1537751 - AU","2116","72"
"1537751 - AU","2125","2.4"
"1537751 - AU","2147","154.08"
"1537751 - AU","2150","19.2"
"1537751 - AU","2159","24"
"1537751 - AU","2160","64.8"
"1537751 - AU","2161","2.4"
"1537751 - AU","2168","7.2"
"1537751 - AU","2169","4.8"
"1537751 - AU","2205","2.4"
"1537751 - AU","2710","45.6"
"1537751 - AU","2715","19.2"
"1537751 - AU","3001","19.2"
"1537751 - AU","3003","2.4"
"1537751 - AU","3004","4.8"
"1537751 - AU","3007","7.2"
"1537751 - AU","3008","7.2"
"1537751 - AU","3010","7.2"
"1537751 - AU","3014","4.8"
"1537751 - AU","3016","2.4"
"1537751 - AU","3033","7.2"
"1537751 - AU","3039","14.4"
"1537751 - AU","3040","7.2"
"1537751 - AU","3044","24"
"1537751 - AU","3048","4.8"
"1537751 - AU","3055","4.8"
"1537751 - AU","3061","4.8"
"1537751 - AU","3073","2.4"
"1537751 - AU","3075","7.2"
"1537751 - AU","3082","2.4"
"1537751 - AU","3085","19.2"
"1537751 - AU","3097","2.4"
"1537751 - AU","3099","7.2"
"1537751 - AU","3103","2.4"
"1537751 - AU","3108","4.8"
"1537751 - AU","3110","1.92"
"1537751 - AU","3112","9.6"
"1537751 - AU","3114","14.4"
"1537751 - AU","3121","2.4"
"1537751 - AU","3126","2.4"
"1537751 - AU","3127","2.4"
"1537751 - AU","3131","2.4"
"1537751 - AU","3144","7.2"
"1537751 - AU","3155","4.8"
"1537751 - AU","3158","4.8"
"1537751 - AU","3179","2.4"
"1537751 - AU","5004","120"
"1537751 - AU","5011","4.8"
"1537751 - AU","5017","2.4"
"1537751 - AU","5037","7.2"
"1537751 - AU","5703","7.2"
"1537752 - AU","2021","9.6"
"1537752 - AU","2087","7.2"
"1537752 - AU","2097","2.4"
"1537752 - AU","2134","9.6"
"1537752 - AU","4027","0.96"
"1537752 - AU","4041","4.8"
"1537752 - AU","4077","9.6"
"1537752 - AU","2002","50.4"
"1537752 - AU","2004","2.4"
"1537752 - AU","2014","4.8"
"1537752 - AU","2018","4.8"
"1537752 - AU","2040","4.8"
"1537752 - AU","2042","24"
"1537752 - AU","2043","4.8"
"1537752 - AU","2047","2.4"
"1537752 - AU","2052","4.8"
"1537752 - AU","2055","14.4"
"1537752 - AU","2058","4.8"
"1537752 - AU","2061","4.8"
"1537752 - AU","2062","122.4"
"1537752 - AU","2064","9.6"
"1537752 - AU","2067","2.4"
"1537752 - AU","2149","7.2"
"1537752 - AU","2172","9.6"
"1537752 - AU","2713","57.6"
"1537752 - AU","3004","2.4"
"1537752 - AU","3012","2.4"
"1537752 - AU","3043","2.4"
"1537752 - AU","3047","0.48"
"1537752 - AU","3129","2.4"
"1537752 - AU","3148","9.6"
"1537752 - AU","5004","76.8"
"1537753 - AU","6001","240"
"1537753 - AU","6001","134.4"
"1537753 - AU","6002","4.8"
"1537753 - AU","6002","129.6"
"1537753 - AU","6003","288"
"1537753 - AU","6003","28.8"
"1537753 - AU","6004","48"
"1537753 - AU","6004","9.6"
"1537753 - AU","6005","28.8"
"1537753 - AU","6005","91.2"
"1537753 - AU","6006","48"
"1537753 - AU","6006","182.4"
"1537753 - AU","6007","196.8"
"1537753 - AU","6007","38.4"
"1537753 - AU","6008","494.4"
"1537753 - AU","6008","28.8"
"1537753 - AU","6009","52.8"
"1537753 - AU","6009","76.8"
"1537753 - AU","6010","182.4"
"1537753 - AU","6010","148.8"
"1537753 - AU","6011","216"
"1537753 - AU","6011","48"
"1537753 - AU","6012","81.6"
"1537753 - AU","6012","76.8"
"1537753 - AU","6013","576"
"1537753 - AU","6013","110.4"
"1537753 - AU","6014","148.8"
"1537753 - AU","6014","86.4"
"1537753 - AU","6017","331.2"
"1537753 - AU","6017","52.8"
"1537753 - AU","6018","129.6"
"1537753 - AU","6018","9.6"
"1537753 - AU","6019","259.2"
"1537753 - AU","6019","100.8"
"1537753 - AU","6021","268.8"
"1537753 - AU","6021","62.4"
"1537753 - AU","6027","667.2"
"1537753 - AU","6027","76.8"
"1537753 - AU","6028","268.8"
"1537753 - AU","6028","14.4"
"1537753 - AU","6031","417.6"
"1537753 - AU","6031","105.6"
"1537753 - AU","6037","52.8"
"1537753 - AU","6037","33.6"
"1537753 - AU","6038","513.6"
"1537753 - AU","6038","76.8"
"1537753 - AU","6046","4.8"
"1537753 - AU","6048","62.4"
"1537753 - AU","6048","38.4"
"1537753 - AU","6049","417.6"
"1537753 - AU","6049","139.2"
"1537753 - AU","6701","148.8"
"1537753 - AU","6701","57.6"
"1537753 - AU","6702","163.2"
"1537753 - AU","6705","283.2"
